secondarykey,Index Value
2001.0,1716522
2001.0,1716570
2001.0,1716617
2001.0,1716674
2001.0,1716717
2001.0,1716760
2001.0,1716813
2001.0,1716861
2001.0,1715753
2001.0,1742468
2001.0,1665074
2001.0,1664976
2001.0,1612455
2001.0,1612503
2001.0,1612545
2001.0,1612587
2001.0,1612631
2001.0,1612689
2001.0,1612738
2001.0,1612786
2001.0,1612850
2001.0,1612412
2001.0,1612915
2001.0,1613018
2001.0,1613060
2001.0,1613108
2001.0,1613157
2001.0,1613199
2001.0,1613241
2001.0,1613283
2001.0,1613325
2001.0,1613369
2001.0,1612970
2001.0,1613424
2001.0,1612364
2001.0,1612246
2001.0,1611253
2001.0,1611301
2001.0,1611347
2001.0,1611405
2001.0,1611453
2001.0,1611502
2001.0,1611564
2001.0,1611608
2001.0,1611656
2001.0,1612306
2001.0,1611722
2001.0,1611820
2001.0,1611863
2001.0,1611908
2001.0,1611961
2001.0,1612027
2001.0,1612069
2001.0,1612112
2001.0,1612154
2001.0,1612198
2001.0,1611775
2001.0,1613466
2001.0,1613515
2001.0,1613557
2001.0,1614747
2001.0,1614812
2001.0,1614855
2001.0,1614898
2001.0,1614946
2001.0,1614991
2001.0,1615044
2001.0,1615088
2001.0,1615137
2001.0,1614705
2001.0,1615200
2001.0,1615291
2001.0,1615339
2001.0,1615384
2001.0,1615433
2001.0,1615475
2001.0,1615523
2001.0,1615566
2001.0,1615618
2001.0,1615681
2001.0,1615248
2001.0,1614647
2001.0,1614603
2001.0,1614559
2001.0,1613601
2001.0,1613649
2001.0,1613692
2001.0,1613741
2001.0,1613804
2001.0,1613846
2001.0,1613895
2001.0,1613937
2001.0,1613979
2001.0,1614021
2001.0,1614065
2001.0,1614108
2001.0,1614150
2001.0,1614192
2001.0,1614241
2001.0,1614284
2001.0,1614332
2001.0,1614376
2001.0,1614424
2001.0,1614467
2001.0,1614510
2001.0,1611197
2001.0,1611155
2001.0,1611113
2001.0,1611070
2001.0,1607662
2001.0,1607706
2001.0,1607754
2001.0,1607813
2001.0,1607859
2001.0,1607903
2001.0,1607962
2001.0,1608012
2001.0,1608054
2001.0,1607613
2001.0,1608113
2001.0,1608201
2001.0,1608245
2001.0,1608304
2001.0,1608347
2001.0,1608406
2001.0,1608465
2001.0,1608507
2001.0,1608556
2001.0,1608604
2001.0,1608156
2001.0,1607564
2001.0,1607515
2001.0,1607473
2001.0,1606447
2001.0,1606489
2001.0,1606541
2001.0,1606599
2001.0,1606658
2001.0,1606700
2001.0,1606749
2001.0,1606791
2001.0,1606835
2001.0,1606884
2001.0,1606926
2001.0,1606973
2001.0,1607015
2001.0,1607074
2001.0,1607123
2001.0,1607181
2001.0,1607233
2001.0,1607281
2001.0,1607330
2001.0,1607373
2001.0,1607421
2001.0,1608648
2001.0,1615729
2001.0,1608697
2001.0,1608789
2001.0,1610054
2001.0,1610120
2001.0,1610179
2001.0,1610226
2001.0,1610270
2001.0,1610319
2001.0,1610380
2001.0,1610435
2001.0,1610479
2001.0,1609998
2001.0,1610522
2001.0,1610614
2001.0,1610657
2001.0,1610705
2001.0,1610754
2001.0,1610797
2001.0,1610863
2001.0,1610921
2001.0,1610979
2001.0,1611022
2001.0,1610565
2001.0,1609951
2001.0,1609902
2001.0,1609853
2001.0,1608833
2001.0,1608879
2001.0,1608923
2001.0,1608966
2001.0,1609032
2001.0,1609075
2001.0,1609124
2001.0,1609171
2001.0,1609237
2001.0,1609283
2001.0,1609326
2001.0,1609372
2001.0,1609415
2001.0,1609474
2001.0,1609523
2001.0,1609566
2001.0,1609615
2001.0,1609660
2001.0,1609706
2001.0,1609765
2001.0,1609809
2001.0,1608740
2001.0,1606398
2001.0,1615773
2001.0,1615876
2001.0,1622199
2001.0,1622241
2001.0,1622284
2001.0,1622328
2001.0,1622371
2001.0,1622433
2001.0,1622489
2001.0,1622537
2001.0,1622590
2001.0,1622143
2001.0,1622638
2001.0,1622730
2001.0,1622787
2001.0,1622830
2001.0,1622873
2001.0,1622919
2001.0,1622967
2001.0,1623013
2001.0,1623077
2001.0,1623122
2001.0,1622687
2001.0,1623168
2001.0,1622095
2001.0,1621994
2001.0,1620956
2001.0,1621008
2001.0,1621054
2001.0,1621110
2001.0,1621158
2001.0,1621202
2001.0,1621253
2001.0,1621308
2001.0,1621352
2001.0,1622038
2001.0,1621401
2001.0,1621507
2001.0,1621556
2001.0,1621619
2001.0,1621662
2001.0,1621708
2001.0,1621774
2001.0,1621838
2001.0,1621897
2001.0,1621945
2001.0,1621448
2001.0,1623224
2001.0,1623271
2001.0,1623329
2001.0,1624641
2001.0,1624697
2001.0,1624753
2001.0,1624796
2001.0,1624844
2001.0,1624901
2001.0,1624944
2001.0,1624998
2001.0,1625055
2001.0,1624593
2001.0,1625098
2001.0,1625186
2001.0,1625229
2001.0,1625272
2001.0,1625320
2001.0,1625363
2001.0,1625406
2001.0,1625454
2001.0,1625496
2001.0,1625539
2001.0,1625140
2001.0,1624548
2001.0,1624500
2001.0,1624451
2001.0,1623394
2001.0,1623442
2001.0,1623505
2001.0,1623562
2001.0,1623611
2001.0,1623659
2001.0,1623706
2001.0,1623752
2001.0,1623814
2001.0,1623863
2001.0,1623909
2001.0,1623955
2001.0,1624020
2001.0,1624068
2001.0,1624116
2001.0,1624165
2001.0,1624208
2001.0,1624250
2001.0,1624306
2001.0,1624354
2001.0,1624397
2001.0,1620891
2001.0,1620832
2001.0,1620783
2001.0,1620724
2001.0,1617187
2001.0,1617239
2001.0,1617285
2001.0,1617349
2001.0,1617396
2001.0,1617458
2001.0,1617513
2001.0,1617559
2001.0,1617606
2001.0,1617144
2001.0,1617649
2001.0,1617740
2001.0,1617786
2001.0,1617851
2001.0,1617898
2001.0,1617947
2001.0,1617990
2001.0,1618054
2001.0,1618102
2001.0,1618149
2001.0,1617692
2001.0,1617094
2001.0,1617047
2001.0,1616983
2001.0,1615918
2001.0,1615973
2001.0,1616020
2001.0,1616079
2001.0,1616127
2001.0,1616191
2001.0,1616235
2001.0,1616282
2001.0,1616324
2001.0,1616371
2001.0,1616420
2001.0,1616463
2001.0,1616528
2001.0,1616576
2001.0,1616628
2001.0,1616688
2001.0,1616732
2001.0,1616778
2001.0,1616830
2001.0,1616875
2001.0,1616930
2001.0,1618198
2001.0,1615829
2001.0,1618265
2001.0,1618360
2001.0,1619711
2001.0,1619759
2001.0,1619811
2001.0,1619877
2001.0,1619919
2001.0,1619968
2001.0,1620023
2001.0,1620072
2001.0,1620133
2001.0,1619669
2001.0,1620177
2001.0,1620262
2001.0,1620326
2001.0,1620373
2001.0,1620418
2001.0,1620484
2001.0,1620528
2001.0,1620571
2001.0,1620619
2001.0,1620665
2001.0,1620219
2001.0,1619626
2001.0,1619578
2001.0,1619534
2001.0,1618402
2001.0,1618449
2001.0,1618514
2001.0,1618579
2001.0,1618628
2001.0,1618692
2001.0,1618754
2001.0,1618796
2001.0,1618853
2001.0,1618897
2001.0,1618963
2001.0,1619012
2001.0,1619055
2001.0,1619097
2001.0,1619162
2001.0,1619211
2001.0,1619260
2001.0,1619315
2001.0,1619381
2001.0,1619441
2001.0,1619490
2001.0,1618312
2001.0,1625605
2001.0,1606352
2001.0,1606263
2001.0,1592664
2001.0,1592706
2001.0,1592768
2001.0,1592824
2001.0,1592887
2001.0,1592942
2001.0,1593006
2001.0,1593052
2001.0,1593118
2001.0,1592616
2001.0,1593183
2001.0,1593284
2001.0,1593329
2001.0,1593385
2001.0,1593428
2001.0,1593474
2001.0,1593521
2001.0,1593586
2001.0,1593650
2001.0,1593714
2001.0,1593240
2001.0,1593778
2001.0,1592568
2001.0,1592454
2001.0,1591496
2001.0,1591551
2001.0,1591600
2001.0,1591647
2001.0,1591691
2001.0,1591746
2001.0,1591789
2001.0,1591832
2001.0,1591880
2001.0,1592513
2001.0,1591925
2001.0,1592022
2001.0,1592068
2001.0,1592134
2001.0,1592177
2001.0,1592240
2001.0,1592283
2001.0,1592327
2001.0,1592369
2001.0,1592411
2001.0,1591978
2001.0,1593825
2001.0,1593868
2001.0,1593911
2001.0,1595225
2001.0,1595274
2001.0,1595317
2001.0,1595372
2001.0,1595436
2001.0,1595493
2001.0,1595541
2001.0,1595588
2001.0,1595634
2001.0,1595178
2001.0,1595698
2001.0,1595794
2001.0,1595841
2001.0,1595884
2001.0,1595927
2001.0,1595992
2001.0,1596058
2001.0,1596113
2001.0,1596179
2001.0,1596233
2001.0,1595747
2001.0,1595135
2001.0,1595078
2001.0,1595034
2001.0,1593965
2001.0,1594014
2001.0,1594061
2001.0,1594107
2001.0,1594160
2001.0,1594206
2001.0,1594248
2001.0,1594291
2001.0,1594335
2001.0,1594378
2001.0,1594425
2001.0,1594540
2001.0,1594589
2001.0,1594632
2001.0,1594675
2001.0,1594735
2001.0,1594789
2001.0,1594843
2001.0,1594891
2001.0,1594940
2001.0,1594987
2001.0,1591438
2001.0,1591395
2001.0,1591352
2001.0,1591306
2001.0,1587902
2001.0,1587956
2001.0,1588020
2001.0,1588074
2001.0,1588117
2001.0,1588172
2001.0,1588221
2001.0,1588265
2001.0,1588323
2001.0,1587858
2001.0,1588382
2001.0,1588489
2001.0,1588553
2001.0,1588609
2001.0,1588652
2001.0,1588699
2001.0,1588741
2001.0,1588787
2001.0,1588830
2001.0,1588872
2001.0,1588431
2001.0,1587806
2001.0,1587742
2001.0,1587698
2001.0,1586599
2001.0,1586656
2001.0,1586713
2001.0,1586768
2001.0,1586820
2001.0,1586863
2001.0,1586927
2001.0,1586975
2001.0,1587027
2001.0,1587076
2001.0,1587141
2001.0,1587190
2001.0,1587245
2001.0,1587292
2001.0,1587347
2001.0,1587396
2001.0,1587462
2001.0,1587508
2001.0,1587557
2001.0,1587606
2001.0,1587649
2001.0,1588914
2001.0,1596297
2001.0,1588980
2001.0,1589072
2001.0,1590353
2001.0,1590404
2001.0,1590447
2001.0,1590490
2001.0,1590538
2001.0,1590581
2001.0,1590624
2001.0,1590670
2001.0,1590715
2001.0,1590307
2001.0,1590764
2001.0,1590875
2001.0,1590921
2001.0,1590963
2001.0,1591011
2001.0,1591053
2001.0,1591101
2001.0,1591145
2001.0,1591193
2001.0,1591260
2001.0,1590815
2001.0,1590259
2001.0,1590193
2001.0,1590146
2001.0,1589128
2001.0,1589181
2001.0,1589224
2001.0,1589296
2001.0,1589339
2001.0,1589381
2001.0,1589444
2001.0,1589491
2001.0,1589537
2001.0,1589580
2001.0,1589623
2001.0,1589676
2001.0,1589718
2001.0,1589765
2001.0,1589823
2001.0,1589875
2001.0,1589917
2001.0,1589960
2001.0,1590005
2001.0,1590058
2001.0,1590100
2001.0,1589025
2001.0,1606308
2001.0,1596360
2001.0,1596461
2001.0,1602877
2001.0,1602925
2001.0,1602973
2001.0,1603022
2001.0,1603066
2001.0,1603118
2001.0,1603161
2001.0,1603203
2001.0,1603248
2001.0,1602830
2001.0,1603296
2001.0,1603399
2001.0,1603445
2001.0,1603487
2001.0,1603535
2001.0,1603583
2001.0,1603626
2001.0,1603669
2001.0,1603724
2001.0,1603772
2001.0,1603339
2001.0,1603820
2001.0,1602781
2001.0,1602683
2001.0,1601669
2001.0,1601734
2001.0,1601776
2001.0,1601833
2001.0,1601882
2001.0,1601929
2001.0,1601984
2001.0,1602039
2001.0,1602105
2001.0,1602734
2001.0,1602147
2001.0,1602239
2001.0,1602283
2001.0,1602325
2001.0,1602369
2001.0,1602417
2001.0,1602465
2001.0,1602509
2001.0,1602557
2001.0,1602617
2001.0,1602196
2001.0,1603879
2001.0,1603921
2001.0,1603969
2001.0,1605301
2001.0,1605343
2001.0,1605395
2001.0,1605461
2001.0,1605505
2001.0,1605548
2001.0,1605607
2001.0,1605655
2001.0,1605698
2001.0,1605243
2001.0,1605741
2001.0,1605834
2001.0,1605876
2001.0,1605921
2001.0,1605980
2001.0,1606032
2001.0,1606078
2001.0,1606126
2001.0,1606168
2001.0,1606217
2001.0,1605786
2001.0,1605195
2001.0,1605146
2001.0,1605088
2001.0,1604021
2001.0,1604080
2001.0,1604122
2001.0,1604167
2001.0,1604209
2001.0,1604257
2001.0,1604315
2001.0,1604380
2001.0,1604428
2001.0,1604486
2001.0,1604534
2001.0,1604582
2001.0,1604630
2001.0,1604678
2001.0,1604726
2001.0,1604775
2001.0,1604819
2001.0,1604884
2001.0,1604936
2001.0,1604984
2001.0,1605032
2001.0,1601616
2001.0,1601569
2001.0,1601505
2001.0,1601463
2001.0,1597838
2001.0,1597885
2001.0,1597940
2001.0,1597982
2001.0,1598028
2001.0,1598072
2001.0,1598125
2001.0,1598187
2001.0,1598242
2001.0,1597792
2001.0,1598297
2001.0,1598407
2001.0,1598470
2001.0,1598519
2001.0,1598578
2001.0,1598622
2001.0,1598671
2001.0,1598717
2001.0,1598764
2001.0,1598827
2001.0,1598361
2001.0,1597747
2001.0,1597703
2001.0,1597651
2001.0,1596510
2001.0,1596573
2001.0,1596622
2001.0,1596676
2001.0,1596733
2001.0,1596779
2001.0,1596824
2001.0,1596867
2001.0,1596921
2001.0,1596986
2001.0,1597050
2001.0,1597113
2001.0,1597177
2001.0,1597223
2001.0,1597278
2001.0,1597322
2001.0,1597369
2001.0,1597423
2001.0,1597470
2001.0,1597524
2001.0,1597588
2001.0,1598875
2001.0,1596406
2001.0,1598938
2001.0,1599045
2001.0,1600437
2001.0,1600491
2001.0,1600534
2001.0,1600576
2001.0,1600624
2001.0,1600690
2001.0,1600737
2001.0,1600791
2001.0,1600845
2001.0,1600395
2001.0,1600892
2001.0,1601005
2001.0,1601051
2001.0,1601098
2001.0,1601156
2001.0,1601204
2001.0,1601259
2001.0,1601313
2001.0,1601359
2001.0,1601416
2001.0,1600946
2001.0,1600331
2001.0,1600266
2001.0,1600222
2001.0,1599099
2001.0,1599142
2001.0,1599199
2001.0,1599245
2001.0,1599299
2001.0,1599355
2001.0,1599418
2001.0,1599462
2001.0,1599517
2001.0,1599565
2001.0,1599609
2001.0,1599673
2001.0,1599736
2001.0,1599782
2001.0,1599846
2001.0,1599911
2001.0,1599975
2001.0,1600017
2001.0,1600071
2001.0,1600113
2001.0,1600176
2001.0,1599002
2001.0,1625654
2001.0,1625703
2001.0,1625766
2001.0,1651597
2001.0,1651650
2001.0,1651705
2001.0,1651747
2001.0,1651796
2001.0,1651859
2001.0,1651906
2001.0,1651953
2001.0,1651999
2001.0,1651540
2001.0,1652041
2001.0,1652132
2001.0,1652175
2001.0,1652218
2001.0,1652290
2001.0,1652354
2001.0,1652412
2001.0,1652477
2001.0,1652529
2001.0,1652582
2001.0,1652089
2001.0,1652626
2001.0,1651493
2001.0,1651388
2001.0,1650319
2001.0,1650366
2001.0,1650423
2001.0,1650478
2001.0,1650520
2001.0,1650575
2001.0,1650624
2001.0,1650670
2001.0,1650733
2001.0,1651451
2001.0,1650779
2001.0,1650881
2001.0,1650945
2001.0,1650994
2001.0,1651051
2001.0,1651106
2001.0,1651148
2001.0,1651203
2001.0,1651276
2001.0,1651342
2001.0,1650826
2001.0,1652674
2001.0,1652739
2001.0,1652803
2001.0,1654101
2001.0,1654148
2001.0,1654211
2001.0,1654259
2001.0,1654302
2001.0,1654350
2001.0,1654392
2001.0,1654435
2001.0,1654478
2001.0,1654041
2001.0,1654523
2001.0,1654612
2001.0,1654659
2001.0,1654706
2001.0,1654749
2001.0,1654792
2001.0,1654834
2001.0,1654876
2001.0,1654921
2001.0,1654986
2001.0,1654565
2001.0,1653992
2001.0,1653949
2001.0,1653893
2001.0,1652848
2001.0,1652894
2001.0,1652941
2001.0,1652998
2001.0,1653045
2001.0,1653093
2001.0,1653158
2001.0,1653206
2001.0,1653272
2001.0,1653336
2001.0,1653380
2001.0,1653428
2001.0,1653471
2001.0,1653514
2001.0,1653579
2001.0,1653622
2001.0,1653665
2001.0,1653708
2001.0,1653752
2001.0,1653800
2001.0,1653844
2001.0,1650253
2001.0,1650188
2001.0,1650143
2001.0,1650079
2001.0,1646598
2001.0,1646661
2001.0,1646709
2001.0,1646758
2001.0,1646803
2001.0,1646861
2001.0,1646909
2001.0,1646951
2001.0,1647003
2001.0,1646552
2001.0,1647052
2001.0,1647143
2001.0,1647200
2001.0,1647249
2001.0,1647291
2001.0,1647354
2001.0,1647408
2001.0,1647473
2001.0,1647515
2001.0,1647561
2001.0,1647101
2001.0,1646486
2001.0,1646440
2001.0,1646398
2001.0,1645367
2001.0,1645416
2001.0,1645479
2001.0,1645535
2001.0,1645577
2001.0,1645622
2001.0,1645681
2001.0,1645723
2001.0,1645768
2001.0,1645812
2001.0,1645861
2001.0,1645909
2001.0,1645955
2001.0,1646002
2001.0,1646044
2001.0,1646092
2001.0,1646141
2001.0,1646206
2001.0,1646252
2001.0,1646294
2001.0,1646352
2001.0,1647603
2001.0,1655030
2001.0,1647660
2001.0,1647745
2001.0,1649062
2001.0,1649104
2001.0,1649150
2001.0,1649205
2001.0,1649268
2001.0,1649315
2001.0,1649376
2001.0,1649431
2001.0,1649486
2001.0,1649015
2001.0,1649539
2001.0,1649635
2001.0,1649682
2001.0,1649724
2001.0,1649770
2001.0,1649835
2001.0,1649880
2001.0,1649945
2001.0,1649991
2001.0,1650036
2001.0,1649588
2001.0,1648959
2001.0,1648915
2001.0,1648873
2001.0,1647803
2001.0,1647865
2001.0,1647925
2001.0,1647975
2001.0,1648021
2001.0,1648063
2001.0,1648105
2001.0,1648161
2001.0,1648215
2001.0,1648264
2001.0,1648326
2001.0,1648368
2001.0,1648417
2001.0,1648459
2001.0,1648522
2001.0,1648566
2001.0,1648620
2001.0,1648674
2001.0,1648716
2001.0,1648761
2001.0,1648824
2001.0,1647703
2001.0,1645320
2001.0,1655072
2001.0,1655165
2001.0,1661415
2001.0,1661459
2001.0,1661516
2001.0,1661572
2001.0,1661615
2001.0,1661666
2001.0,1661709
2001.0,1661766
2001.0,1661812
2001.0,1661368
2001.0,1661876
2001.0,1661988
2001.0,1662034
2001.0,1662076
2001.0,1662119
2001.0,1662163
2001.0,1662206
2001.0,1662268
2001.0,1662317
2001.0,1662363
2001.0,1661931
2001.0,1662428
2001.0,1661325
2001.0,1661227
2001.0,1660172
2001.0,1660227
2001.0,1660274
2001.0,1660340
2001.0,1660399
2001.0,1660445
2001.0,1660487
2001.0,1660553
2001.0,1660608
2001.0,1661273
2001.0,1660654
2001.0,1660745
2001.0,1660788
2001.0,1660854
2001.0,1660911
2001.0,1660957
2001.0,1661023
2001.0,1661067
2001.0,1661114
2001.0,1661170
2001.0,1660697
2001.0,1662475
2001.0,1662518
2001.0,1662562
2001.0,1663927
2001.0,1663984
2001.0,1664041
2001.0,1664089
2001.0,1664132
2001.0,1664175
2001.0,1664222
2001.0,1664267
2001.0,1664314
2001.0,1663864
2001.0,1664379
2001.0,1664508
2001.0,1664555
2001.0,1664604
2001.0,1664659
2001.0,1664725
2001.0,1664772
2001.0,1664829
2001.0,1664885
2001.0,1664928
2001.0,1664442
2001.0,1663810
2001.0,1663753
2001.0,1663710
2001.0,1662618
2001.0,1662675
2001.0,1662741
2001.0,1662787
2001.0,1662850
2001.0,1662893
2001.0,1662936
2001.0,1662982
2001.0,1663029
2001.0,1663085
2001.0,1663149
2001.0,1663192
2001.0,1663248
2001.0,1663296
2001.0,1663350
2001.0,1663392
2001.0,1663435
2001.0,1663492
2001.0,1663534
2001.0,1663591
2001.0,1663654
2001.0,1660129
2001.0,1660065
2001.0,1660016
2001.0,1659974
2001.0,1656477
2001.0,1656530
2001.0,1656575
2001.0,1656622
2001.0,1656668
2001.0,1656715
2001.0,1656762
2001.0,1656809
2001.0,1656851
2001.0,1656434
2001.0,1656894
2001.0,1656986
2001.0,1657050
2001.0,1657092
2001.0,1657156
2001.0,1657201
2001.0,1657260
2001.0,1657325
2001.0,1657367
2001.0,1657432
2001.0,1656941
2001.0,1656369
2001.0,1656323
2001.0,1656257
2001.0,1655208
2001.0,1655254
2001.0,1655302
2001.0,1655347
2001.0,1655399
2001.0,1655464
2001.0,1655513
2001.0,1655561
2001.0,1655619
2001.0,1655676
2001.0,1655721
2001.0,1655769
2001.0,1655816
2001.0,1655865
2001.0,1655912
2001.0,1655956
2001.0,1656004
2001.0,1656050
2001.0,1656105
2001.0,1656147
2001.0,1656194
2001.0,1657489
2001.0,1655120
2001.0,1657532
2001.0,1657629
2001.0,1658980
2001.0,1659029
2001.0,1659086
2001.0,1659145
2001.0,1659188
2001.0,1659230
2001.0,1659279
2001.0,1659342
2001.0,1659391
2001.0,1658914
2001.0,1659438
2001.0,1659542
2001.0,1659590
2001.0,1659636
2001.0,1659678
2001.0,1659720
2001.0,1659767
2001.0,1659815
2001.0,1659863
2001.0,1659927
2001.0,1659482
2001.0,1658868
2001.0,1658813
2001.0,1658769
2001.0,1657677
2001.0,1657724
2001.0,1657790
2001.0,1657843
2001.0,1657889
2001.0,1657936
2001.0,1657983
2001.0,1658025
2001.0,1658072
2001.0,1658132
2001.0,1658181
2001.0,1658245
2001.0,1658291
2001.0,1658355
2001.0,1658402
2001.0,1658467
2001.0,1658510
2001.0,1658556
2001.0,1658613
2001.0,1658672
2001.0,1658726
2001.0,1657581
2001.0,1645261
2001.0,1645218
2001.0,1645169
2001.0,1632007
2001.0,1632056
2001.0,1632119
2001.0,1632161
2001.0,1632208
2001.0,1632253
2001.0,1632295
2001.0,1632339
2001.0,1632394
2001.0,1631961
2001.0,1632453
2001.0,1632557
2001.0,1632599
2001.0,1632642
2001.0,1632703
2001.0,1632761
2001.0,1632820
2001.0,1632875
2001.0,1632923
2001.0,1632972
2001.0,1632510
2001.0,1633019
2001.0,1631901
2001.0,1631792
2001.0,1630804
2001.0,1630852
2001.0,1630894
2001.0,1630954
2001.0,1631001
2001.0,1631065
2001.0,1631107
2001.0,1631155
2001.0,1631220
2001.0,1631858
2001.0,1631264
2001.0,1631374
2001.0,1631418
2001.0,1631474
2001.0,1631518
2001.0,1631560
2001.0,1631615
2001.0,1631658
2001.0,1631707
2001.0,1631750
2001.0,1631311
2001.0,1633076
2001.0,1633125
2001.0,1633177
2001.0,1634434
2001.0,1634479
2001.0,1634544
2001.0,1634599
2001.0,1634653
2001.0,1634710
2001.0,1634752
2001.0,1634809
2001.0,1634867
2001.0,1634388
2001.0,1634912
2001.0,1635012
2001.0,1635061
2001.0,1635117
2001.0,1635165
2001.0,1635225
2001.0,1635279
2001.0,1635323
2001.0,1635369
2001.0,1635422
2001.0,1634959
2001.0,1634345
2001.0,1634280
2001.0,1634232
2001.0,1633222
2001.0,1633264
2001.0,1633313
2001.0,1633360
2001.0,1633402
2001.0,1633451
2001.0,1633499
