PrimaryKey,Index Value
1360726.0,2235806
1360728.0,2235857
1360729.0,2235917
1360730.0,2235964
1360731.0,2236011
1360732.0,2236079
1360733.0,2236149
1360734.0,2236219
1360737.0,2236289
1360738.0,2236338
1360739.0,2236384
1360740.0,2236452
1360741.0,2236503
1360742.0,2236552
1360743.0,2236618
1360744.0,2236689
1360745.0,2236747
1360746.0,2236814
1360747.0,2236863
1360748.0,2236916
1360750.0,2236977
1360751.0,2237030
1360752.0,2237092
1360753.0,2237159
1360754.0,2237212
1360756.0,2237262
1360757.0,2237321
1360758.0,2237390
1360759.0,2237440
1360761.0,2237493
1360762.0,2237539
1360763.0,2237598
1360764.0,2237665
1360765.0,2237728
1360767.0,2237781
1360768.0,2237848
1360769.0,2237895
1360770.0,2237944
1360771.0,2237990
1360772.0,2238058
1360773.0,2238105
1360774.0,2238156
1360775.0,2238203
1360777.0,2238270
1360778.0,2238322
1360779.0,2238389
1360780.0,2238457
1360781.0,2238510
1360782.0,2238561
1360783.0,2238628
1360784.0,2238677
1360785.0,2238746
1360786.0,2238816
1360787.0,2238862
1360788.0,2238921
1360789.0,2238982
1360790.0,2239031
1360791.0,2239098
1360792.0,2239145
1360793.0,2239204
1360794.0,2239254
1360795.0,2239301
1360797.0,2239348
1360798.0,2239398
1360799.0,2239468
1360800.0,2239529
1360801.0,2239586
1360802.0,2239645
1360803.0,2239703
1360804.0,2239759
1360805.0,2239820
1360806.0,2239887
1360809.0,2239947
1360810.0,2240007
1360811.0,2240075
1360813.0,2240136
1360814.0,2240203
1360815.0,2240259
1360816.0,2240323
1360817.0,2240371
1360820.0,2240417
1360821.0,2240482
1360822.0,2240549
1360823.0,2240614
1360827.0,2240660
1360828.0,2240711
1360829.0,2240760
1360830.0,2240828
1360831.0,2240874
1360833.0,2240921
1360834.0,2240977
1360835.0,2241024
1360839.0,2241070
1360840.0,2241116
1360842.0,2241163
1360843.0,2241214
1360844.0,2241267
1360845.0,2241314
1360848.0,2241360
1360849.0,2241411
1360850.0,2241464
1360853.0,2241517
1360857.0,2241563
1360858.0,2241616
1360859.0,2241663
1360862.0,2241718
1360865.0,2241765
1360866.0,2241813
1360868.0,2241866
1360869.0,2241913
1360870.0,2241976
1360871.0,2242023
1360872.0,2242076
1360873.0,2242128
1360874.0,2242188
1360876.0,2242240
1360877.0,2242293
1360878.0,2242340
1360879.0,2242387
1360880.0,2242447
1360882.0,2242495
1360884.0,2242556
1360885.0,2242619
1360887.0,2242679
1360888.0,2242726
1360889.0,2242793
1360890.0,2242856
1360892.0,2242905
1360893.0,2242953
1360894.0,2243006
1360896.0,2243059
1360897.0,2243112
1360898.0,2243168
1360900.0,2243215
1360902.0,2243267
1360903.0,2243319
1360904.0,2243367
1360905.0,2243422
1360906.0,2243475
1360908.0,2243525
1360910.0,2243572
1360911.0,2243618
1360912.0,2243680
1360913.0,2243733
1360916.0,2243786
1360917.0,2243837
1360918.0,2243890
1360919.0,2243940
1360920.0,2243987
1360921.0,2244040
1360922.0,2244087
1360923.0,2244136
1360924.0,2244186
1360925.0,2244232
1360926.0,2244287
1360927.0,2244340
1360928.0,2244387
1360931.0,2244440
1360932.0,2244495
1360937.0,2244543
1360939.0,2244596
1360940.0,2244647
1360941.0,2244697
1360942.0,2244747
1360944.0,2244796
1360947.0,2244848
1360950.0,2244900
1360953.0,2244952
1360954.0,2245001
1360956.0,2245053
1360957.0,2245109
1360959.0,2245161
1360961.0,2245208
1360962.0,2245264
1360965.0,2245317
1360966.0,2245379
1360967.0,2245431
1360968.0,2245478
1360970.0,2245531
1360975.0,2245579
1360978.0,2245626
1360982.0,2245689
1360985.0,2245742
1360988.0,2245794
1360989.0,2245842
1360997.0,2245889
1360999.0,2245945
1361000.0,2246058
1361001.0,2246106
1361004.0,2246155
1361005.0,2246208
1361006.0,2246259
1361008.0,2246316
1361009.0,2246371
1361010.0,2246423
1361011.0,2246473
1361013.0,2246521
1361015.0,2246573
1361016.0,2246621
1361017.0,2246673
1361018.0,2246723
1361021.0,2246771
1361022.0,2246823
1361024.0,2246875
1361027.0,2246928
1361028.0,2246990
1361029.0,2247040
1361031.0,2247090
1361033.0,2247154
1361035.0,2247206
1361036.0,2247261
1361038.0,2247312
1361039.0,2247368
1361040.0,2247420
1361041.0,2247487
1361042.0,2247539
1361044.0,2247601
1361046.0,2247653
1361048.0,2247701
1361049.0,2247764
1361051.0,2247816
1361052.0,2247868
1361053.0,2247916
1361054.0,2247965
1361055.0,2248017
1361056.0,2248072
1361059.0,2248124
1361060.0,2248177
1361061.0,2248227
1361063.0,2248287
1361064.0,2248339
1361065.0,2248390
1361067.0,2248445
1361068.0,2248494
1361069.0,2248547
1361071.0,2248600
1361074.0,2248653
1361075.0,2248706
1361079.0,2248769
1361083.0,2248822
1361084.0,2248893
1361085.0,2248940
1361086.0,2249011
1361087.0,2249058
1361088.0,2249105
1361089.0,2249156
1361090.0,2249205
1361092.0,2249252
1361093.0,2249299
1361094.0,2249346
1361095.0,2249393
1361096.0,2249440
1361097.0,2249506
1361098.0,2249553
1361099.0,2249600
1361101.0,2249666
1361103.0,2249717
1361104.0,2249774
1361105.0,2249821
1361106.0,2249874
1361108.0,2249931
1361109.0,2249978
1361110.0,2250029
1361111.0,2250085
1361112.0,2250131
1361113.0,2250184
1361114.0,2250241
1361116.0,2250301
1361117.0,2250362
1361118.0,2250433
1361121.0,2250486
1361122.0,2250536
1361123.0,2250583
1361124.0,2250630
1361125.0,2250683
1361127.0,2250732
1361128.0,2250784
1361130.0,2250854
1361131.0,2250917
1361133.0,2250970
1361134.0,2251030
1361136.0,2251101
1361137.0,2251147
1361138.0,2251193
1361140.0,2251243
1361142.0,2251290
1361143.0,2251358
1361144.0,2251406
1361145.0,2251459
1361147.0,2251505
1361149.0,2251566
1361151.0,2251612
1361152.0,2251660
1361154.0,2251730
1361155.0,2251776
1361156.0,2251838
1361157.0,2251885
1361158.0,2251934
1361159.0,2251998
1361160.0,2252050
1361161.0,2252097
1361162.0,2252146
1361163.0,2252196
1361164.0,2252262
1361166.0,2252314
1361167.0,2252365
1361168.0,2252436
1361170.0,2252489
1361171.0,2252541
1361172.0,2252587
1361173.0,2252649
1361174.0,2252702
1361175.0,2252754
1361176.0,2252802
1361177.0,2252854
1361178.0,2252901
1361179.0,2252954
1361180.0,2253000
1361181.0,2253047
1361182.0,2253100
1361183.0,2253156
1361184.0,2253209
1361186.0,2253256
1361187.0,2253304
1361188.0,2253359
1361190.0,2253415
1361191.0,2253461
1361192.0,2253513
1361193.0,2253559
1361195.0,2253629
1361197.0,2253682
1361200.0,2253732
1361201.0,2253800
1361202.0,2253847
1361203.0,2253899
1361204.0,2253959
1361205.0,2254006
1361206.0,2254059
1361207.0,2254111
1361209.0,2254163
1361210.0,2254210
1361212.0,2254279
1361214.0,2254331
1361215.0,2254394
1361216.0,2254446
1361217.0,2254493
1361218.0,2254556
1361219.0,2254608
1361220.0,2254655
1361221.0,2254704
1361222.0,2254772
1361223.0,2254825
1361224.0,2254878
1361225.0,2254945
1361226.0,2254998
1361227.0,2255066
1361228.0,2255118
1361230.0,2255179
1361231.0,2255228
1361232.0,2255296
1361233.0,2255348
1361234.0,2255397
1361235.0,2255444
1361236.0,2255503
1361238.0,2255555
1361239.0,2255606
1361240.0,2255653
1361241.0,2255701
1361243.0,2255754
1361244.0,2255801
1361245.0,2255863
1361248.0,2255922
1361249.0,2255972
1361251.0,2256020
1361252.0,2256066
1361253.0,2256112
1361255.0,2256163
1361256.0,2256225
1361257.0,2256278
1361258.0,2256330
1361259.0,2256400
1361260.0,2256463
1361261.0,2256526
1361262.0,2256577
1361263.0,2256627
1361264.0,2256674
1361265.0,2256739
1361267.0,2256785
1361268.0,2256831
1361269.0,2256881
1361270.0,2256927
1361272.0,2256980
1361273.0,2257035
1361274.0,2257098
1361275.0,2257147
1361276.0,2257193
1361277.0,2257240
1361278.0,2257290
1361279.0,2257337
1361280.0,2257405
1361281.0,2257456
1361282.0,2257508
1361283.0,2257558
1361284.0,2257608
1361286.0,2257661
1361287.0,2257713
1361289.0,2257766
1361290.0,2257812
1361291.0,2257865
1361294.0,2257911
1361295.0,2257978
1361296.0,2258024
1361297.0,2258074
1361299.0,2258120
1361300.0,2258172
1361301.0,2258228
1361302.0,2258275
1361303.0,2258325
1361304.0,2258391
1361306.0,2258440
1361307.0,2258507
1361308.0,2258554
1361309.0,2258601
1361310.0,2258647
1361311.0,2258700
1361312.0,2258752
1361313.0,2258805
1361315.0,2258851
1361316.0,2258903
1361317.0,2258956
1361319.0,2259023
1361320.0,2259072
1361321.0,2259123
1361322.0,2259169
1361324.0,2259233
1361325.0,2259281
1361326.0,2259329
1361327.0,2259397
1361328.0,2259457
1361329.0,2259510
1361330.0,2259573
1361331.0,2259641
1361334.0,2259702
1361335.0,2259750
1361336.0,2259817
1361337.0,2259884
1361338.0,2259936
1361339.0,2260003
1361340.0,2260056
1361341.0,2260124
1361342.0,2260171
1361343.0,2260222
1361344.0,2260271
1361345.0,2260334
1361347.0,2260385
1361348.0,2260433
1361349.0,2260486
1361350.0,2260552
1361351.0,2260604
1361352.0,2260650
1361353.0,2260720
1361354.0,2260766
1361355.0,2260816
1361356.0,2260884
1361359.0,2260954
1361360.0,2261022
1361362.0,2261070
1361363.0,2261122
1361364.0,2261175
1361365.0,2261227
1361366.0,2261274
1361367.0,2261320
1361368.0,2261387
1361369.0,2261434
1361370.0,2261480
1361371.0,2261544
1361372.0,2261593
1361374.0,2261640
1361375.0,2261691
1361377.0,2261737
1361378.0,2261790
1361379.0,2261849
1361380.0,2261902
1361384.0,2261951
1361385.0,2262018
1361387.0,2262069
1361388.0,2262128
1361389.0,2262175
1361391.0,2262239
1361392.0,2262286
1361393.0,2262334
1361394.0,2262401
1361395.0,2262469
1361397.0,2262526
1361400.0,2262578
1361402.0,2262634
1361403.0,2262694
1361404.0,2262747
1361405.0,2262814
1361407.0,2262865
1361408.0,2262918
1361410.0,2262971
1361412.0,2263038
1361413.0,2263086
1361414.0,2263139
1361415.0,2263189
1361416.0,2263242
1361417.0,2263303
1361421.0,2263350
1361422.0,2263417
1361423.0,2263465
1361424.0,2263518
1361425.0,2263585
1361426.0,2263633
1361429.0,2263683
1361430.0,2263730
1361431.0,2263782
1361432.0,2263829
1361433.0,2263881
1361434.0,2263934
1361435.0,2263984
1361436.0,2264037
1361438.0,2264098
1361439.0,2264145
1361440.0,2264200
1361442.0,2264261
1361443.0,2264310
1361444.0,2264363
1361446.0,2264415
1361449.0,2264463
1361450.0,2264532
1361453.0,2264602
1361455.0,2264670
1361456.0,2264726
1361458.0,2264786
1361459.0,2264832
1361460.0,2264878
1361463.0,2264925
1361464.0,2264976
1361465.0,2265032
1361466.0,2265084
1361467.0,2265131
1361469.0,2265182
1361470.0,2265235
1361471.0,2265282
1361472.0,2265352
1361473.0,2265414
1361474.0,2265467
1361476.0,2265523
1361477.0,2265596
1361478.0,2265646
1361480.0,2265708
1361481.0,2265761
1361483.0,2265808
1361484.0,2265860
1361486.0,2265907
1361487.0,2265954
1361488.0,2266000
1361489.0,2266068
1361490.0,2266120
1361491.0,2266186
1361492.0,2266249
1361493.0,2266302
1361495.0,2266364
1361496.0,2266431
1361497.0,2266478
1361498.0,2266548
1361499.0,2266601
1361500.0,2266649
1361502.0,2266697
1361505.0,2266750
1361506.0,2266800
1361507.0,2266847
1361508.0,2266899
1361510.0,2266951
1361513.0,2266998
1361514.0,2267068
1361515.0,2267118
1361516.0,2267168
1361517.0,2267232
1361518.0,2267285
1361519.0,2267333
1361520.0,2267379
1361521.0,2267426
1361522.0,2267476
1361523.0,2267545
1361524.0,2267592
1361525.0,2267641
1361526.0,2267693
1361527.0,2267744
1361529.0,2267797
1361530.0,2267843
1361531.0,2267896
1361532.0,2267948
1361533.0,2267995
1361534.0,2268046
1361535.0,2268099
1361537.0,2268147
1361538.0,2268194
1361539.0,2268241
1361540.0,2268288
1361542.0,2268357
1361543.0,2268417
1361544.0,2268470
1361545.0,2268516
1361546.0,2268568
1361547.0,2268616
1361548.0,2268683
1361550.0,2268733
1361551.0,2268801
1361552.0,2268847
1361553.0,2268894
1361554.0,2268941
1361555.0,2268994
1361556.0,2269047
1361559.0,2269108
1361560.0,2269164
1361561.0,2269222
1361562.0,2269275
1361563.0,2269340
1361564.0,2269402
1361565.0,2269455
1361566.0,2269523
1361568.0,2269576
1361569.0,2269622
1361570.0,2269674
1361571.0,2269730
1361572.0,2269800
1361573.0,2269847
1361578.0,2269908
1361579.0,2269976
1361580.0,2270022
1361581.0,2270068
1361582.0,2270138
1361583.0,2270187
1361584.0,2270240
1361585.0,2270287
1361588.0,2270340
1361589.0,2270392
1361590.0,2270439
1361591.0,2270492
1361592.0,2270552
1361593.0,2270608
1361596.0,2270661
1361597.0,2270729
1361598.0,2270782
1361600.0,2270849
1361601.0,2270895
1361603.0,2270948
1361604.0,2271000
1361605.0,2271055
1361606.0,2271108
1361607.0,2271159
1361608.0,2271207
1361609.0,2271253
1361610.0,2271303
1361612.0,2271356
1361613.0,2271403
1361615.0,2271471
1361617.0,2271523
1361618.0,2271569
1361619.0,2271622
1361621.0,2271670
1361622.0,2271722
1361623.0,2271782
1361624.0,2271834
1361625.0,2271884
1361628.0,2271937
1361629.0,2272004
1361630.0,2272053
1361632.0,2272100
1361633.0,2272153
1361634.0,2272200
1361635.0,2272252
1361636.0,2272302
1361637.0,2272348
1361639.0,2272394
1361640.0,2272462
1361641.0,2272518
1361642.0,2272565
1361643.0,2272611
1361644.0,2272670
1361646.0,2272722
1361647.0,2272781
1361648.0,2272827
1361649.0,2272877
1361650.0,2272947
1361651.0,2273015
1361652.0,2273076
1361655.0,2273123
1361656.0,2273187
1361657.0,2273240
1361660.0,2273287
1361661.0,2273337
1361662.0,2273387
1361664.0,2273439
1361666.0,2273486
1361667.0,2273538
1361668.0,2273585
1361669.0,2273645
1361670.0,2273706
1361671.0,2273762
1361672.0,2273808
1361673.0,2273854
1361674.0,2273901
1361676.0,2273957
1361677.0,2274027
1361679.0,2274097
1361680.0,2274150
1361681.0,2274202
1361682.0,2274255
1361683.0,2274304
1361685.0,2274365
1361686.0,2274412
1361688.0,2274468
1361689.0,2274520
1361690.0,2274572
1361692.0,2274623
1361693.0,2274669
1361694.0,2274738
1361695.0,2274791
1361697.0,2274841
1361698.0,2274897
1361699.0,2274956
1361700.0,2275024
1361703.0,2275085
1361705.0,2275132
1361708.0,2275200
1361710.0,2275256
1361712.0,2275304
1361713.0,2275365
1361714.0,2275424
1361715.0,2275488
1361716.0,2275553
1361717.0,2275616
1361719.0,2275672
1361720.0,2275733
1361721.0,2275780
1361722.0,2275847
1361723.0,2275909
1361724.0,2275976
1361725.0,2276028
1361726.0,2276096
1361728.0,2276151
1361729.0,2276200
1361730.0,2276261
1361732.0,2276317
1361733.0,2276385
1361734.0,2276449
1361735.0,2276495
1361737.0,2276551
1361741.0,2276614
1361742.0,2276681
1361743.0,2276727
1361744.0,2276790
1361746.0,2276856
1361747.0,2276907
1361748.0,2276958
1361749.0,2277005
1361750.0,2277052
1361753.0,2277113
1361754.0,2277166
1361756.0,2277212
1361757.0,2277259
1361758.0,2277309
1361759.0,2277355
1361760.0,2277407
1361761.0,2277458
1361762.0,2277524
1361764.0,2277570
1361765.0,2277621
1361767.0,2277669
1361769.0,2277725
1361771.0,2277778
1361772.0,2277828
1361773.0,2277894
1361774.0,2277955
1361775.0,2278003
1361776.0,2278054
1361778.0,2278100
1361779.0,2278152
1361780.0,2278203
1361781.0,2278249
1361782.0,2278295
1361783.0,2278347
1361784.0,2278400
1361785.0,2278452
1361786.0,2278499
1361787.0,2278551
1361788.0,2278608
1361789.0,2278655
1361790.0,2278705
1361791.0,2278764
1361792.0,2278812
1361793.0,2278864
1361794.0,2278910
1361795.0,2278963
1361796.0,2279013
1361797.0,2279076
1361798.0,2279126
1361800.0,2279178
1361801.0,2279231
1361802.0,2279287
1361803.0,2279356
1361805.0,2279407
1361806.0,2279459
1361807.0,2279512
1361809.0,2279568
1361810.0,2279618
1361811.0,2279670
1361812.0,2279718
1361814.0,2279773
1361815.0,2279826
1361816.0,2279872
1361817.0,2279918
1361819.0,2279970
1361820.0,2280021
1361821.0,2280067
1361822.0,2280114
1361825.0,2280180
1361826.0,2280233
1361830.0,2280280
1361831.0,2280332
1361832.0,2280385
1361835.0,2280449
1361836.0,2280499
1361837.0,2280549
1361838.0,2280611
1361839.0,2280681
1361845.0,2280728
1361846.0,2280774
1361848.0,2280829
1361849.0,2280876
1361850.0,2280946
1361852.0,2280993
1361853.0,2281040
1361856.0,2281093
1361857.0,2281154
1361859.0,2281204
1361860.0,2281250
1361861.0,2281297
1361862.0,2281343
1361863.0,2281390
1361864.0,2281458
1361865.0,2281514
1361866.0,2281575
1361869.0,2281642
1361871.0,2281694
1361872.0,2281763
1361874.0,2281812
1361875.0,2281861
1361876.0,2281907
1361877.0,2281953
1361878.0,2282022
1361879.0,2282092
1361880.0,2282161
1361881.0,2282220
1361883.0,2282269
1361884.0,2282336
1361885.0,2282388
1361886.0,2282441
1361887.0,2282494
1361888.0,2282540
1361890.0,2282586
1361892.0,2282633
1361893.0,2282703
1361897.0,2282765
1361898.0,2282828
1361899.0,2282898
1361900.0,2282965
1361901.0,2283032
1361902.0,2283082
1361903.0,2283145
1361904.0,2283201
1361907.0,2283248
1361908.0,2283300
1361909.0,2283350
1361911.0,2283419
1361912.0,2283472
1361913.0,2283520
1361914.0,2283575
1361915.0,2283637
1361916.0,2283684
1361917.0,2283752
1361918.0,2283819
1361919.0,2283866
1361921.0,2283919
1361922.0,2283967
1361923.0,2284028
1361925.0,2284074
1361927.0,2284121
1361928.0,2284170
1361929.0,2284217
1361930.0,2284263
1361931.0,2284309
1361932.0,2284361
1361933.0,2284407
1361936.0,2284460
1361937.0,2284506
1361938.0,2284573
1361939.0,2284623
1361940.0,2284684
1361941.0,2284736
1361942.0,2284801
1361943.0,2284848
1361944.0,2284894
1361946.0,2284946
1361949.0,2285014
1361950.0,2285061
1361952.0,2285113
1361953.0,2285163
1361954.0,2285219
1361955.0,2285278
1361956.0,2285337
1361957.0,2285389
1361958.0,2285456
1361959.0,2285508
1361960.0,2285559
1361961.0,2285605
1361962.0,2285651
1361965.0,2285698
1361966.0,2285745
1361967.0,2285791
1361968.0,2285854
1361969.0,2285921
1361970.0,2285968
1361971.0,2286020
1361972.0,2286085
1361973.0,2286148
1361975.0,2286211
1361976.0,2286269
1361977.0,2286316
1361978.0,2286387
1361979.0,2286436
1361980.0,2286484
1361983.0,2286536
1361984.0,2286582
1361985.0,2286639
1361987.0,2286699
1361988.0,2286746
1361989.0,2286813
1361990.0,2286864
1361991.0,2286910
1361992.0,2286971
1361993.0,2287017
1361994.0,2287077
1361995.0,2287148
1361996.0,2287211
1361997.0,2287258
1361999.0,2287326
1362001.0,2287454
1362002.0,2287502
1362003.0,2287548
1362005.0,2287607
1362006.0,2287675
1362008.0,2287743
1362010.0,2287789
1362012.0,2287841
1362013.0,2287910
1362014.0,2287962
1362015.0,2288013
1362017.0,2288064
1362018.0,2288115
1362020.0,2288162
1362021.0,2288208
1362022.0,2288260
1362023.0,2288323
1362024.0,2288392
1362027.0,2288459
1362028.0,2288506
1362030.0,2288552
1362031.0,2288612
1362033.0,2288662
1362035.0,2288708
1362037.0,2288769
1362038.0,2288815
1362039.0,2288868
1362040.0,2288918
1362041.0,2288968
1362042.0,2289015
1362043.0,2289062
1362044.0,2289112
1362045.0,2289180
1362046.0,2289226
1362047.0,2289278
1362048.0,2289338
1362050.0,2289384
1362051.0,2289430
1362053.0,2289476
1362054.0,2289537
1362055.0,2289585
1362056.0,2289652
1362058.0,2289707
1362060.0,2289776
1362061.0,2289836
1362062.0,2289894
1362064.0,2289957
1362065.0,2290016
1362066.0,2290063
1362067.0,2290122
1362068.0,2290190
1362069.0,2290245
1362071.0,2290304
1362072.0,2290350
1362073.0,2290398
1362074.0,2290466
1362075.0,2290533
1362076.0,2290601
1362077.0,2290654
1362078.0,2290700
1362079.0,2290761
1362080.0,2290813
1362082.0,2290861
1362083.0,2290910
1362084.0,2290958
1362085.0,2291020
1362086.0,2291083
1362087.0,2291151
1362090.0,2291209
1362092.0,2291274
1362093.0,2291332
1362094.0,2291395
1362095.0,2291443
1362097.0,2291501
1362098.0,2291564
1362100.0,2291612
1362102.0,2291659
1362104.0,2291721
1362105.0,2291779
1362106.0,2291827
1362107.0,2291877
1362108.0,2291939
1362109.0,2291987
1362111.0,2292040
1362112.0,2292108
1362113.0,2292158
1362115.0,2292206
1362118.0,2292253
1362120.0,2292323
1362122.0,2292388
1362123.0,2292441
1362124.0,2292500
1362125.0,2292569
1362127.0,2292620
1362128.0,2292667
1362131.0,2292720
1362134.0,2292779
1362135.0,2292838
1362137.0,2292885
1362138.0,2292938
1362139.0,2292997
1362141.0,2293044
1362142.0,2293092
1362143.0,2293159
1362144.0,2293211
1362145.0,2293268
1362146.0,2293320
1362147.0,2293366
1362148.0,2293436
1362151.0,2293484
1362152.0,2293546
1362153.0,2293597
1362155.0,2293667
1362156.0,2293720
1362157.0,2293791
1362158.0,2293837
1362160.0,2293897
1362162.0,2293959
1362163.0,2294022
1362164.0,2294069
1362165.0,2294120
1362167.0,2294173
1362168.0,2294223
1362169.0,2294270
1362171.0,2294316
1362174.0,2294363
1362175.0,2294409
1362176.0,2294462
1362177.0,2294512
1362178.0,2294568
1362179.0,2294620
1362180.0,2294682
1362182.0,2294739
1362183.0,2294785
1362184.0,2294831
1362185.0,2294878
1362186.0,2294924
1362187.0,2294976
1362190.0,2295022
1362191.0,2295069
1362192.0,2295122
1362193.0,2295169
1362194.0,2295227
1362195.0,2295296
1362198.0,2295346
1362199.0,2295399
1362200.0,2295448
1362201.0,2295498
1362202.0,2295562
1362203.0,2295630
1362205.0,2295677
1362207.0,2295724
1362208.0,2295770
1362209.0,2295820
1362211.0,2295869
1362212.0,2295915
1362213.0,2295961
1362214.0,2296008
1362215.0,2296077
1362217.0,2296138
1362218.0,2296186
1362219.0,2296253
1362220.0,2296311
1362222.0,2296359
1362223.0,2296409
1362224.0,2296456
1362225.0,2296503
1362227.0,2296555
1362229.0,2296602
1362230.0,2296670
1362232.0,2296738
1362233.0,2296789
1362234.0,2296845
1362235.0,2296915
1362236.0,2296974
1362237.0,2297025
1362238.0,2297084
1362239.0,2297135
1362240.0,2297204
1362241.0,2297260
1362242.0,2297307
1362243.0,2297360
1362245.0,2297428
1362246.0,2297498
1362247.0,2297548
1362248.0,2297595
1362249.0,2297647
1362250.0,2297698
1362251.0,2297768
1362252.0,2297835
1362254.0,2297882
1362255.0,2297935
1362257.0,2297983
1362258.0,2298041
1362259.0,2298108
1362260.0,2298178
1362261.0,2298229
1362262.0,2298288
1362263.0,2298334
1362264.0,2298381
1362265.0,2298431
1362266.0,2298477
1362267.0,2298541
1362268.0,2298608
1362269.0,2298660
1362270.0,2298707
1362271.0,2298755
1362273.0,2298824
1362274.0,2298891
1362275.0,2298939
1362276.0,2298997
1362277.0,2299047
1362278.0,2299140
1362279.0,2299210
1362280.0,2299260
1362282.0,2299306
1362283.0,2299375
1362284.0,2299421
1362285.0,2299473
1362286.0,2299524
1362287.0,2299584
1362288.0,2299631
1362289.0,2299683
1362290.0,2299750
1362291.0,2299800
1362292.0,2299852
1362293.0,2299909
1362294.0,2299962
1362296.0,2300012
1362297.0,2300059
1362300.0,2300110
1362301.0,2300160
1362302.0,2300210
1362303.0,2300278
1362304.0,2300329
1362306.0,2300393
1362307.0,2300453
1362308.0,2300523
1362309.0,2300591
1362310.0,2300659
1362311.0,2300705
1362312.0,2300751
1362313.0,2300812
1362314.0,2300879
1362315.0,2300926
1362316.0,2300990
1362317.0,2301056
1362318.0,2301108
1362319.0,2301175
1362320.0,2301242
1362321.0,2301310
1362323.0,2301372
1362324.0,2301440
1362325.0,2301487
1362326.0,2301555
1362327.0,2301602
1362328.0,2301652
1362329.0,2301722
1362330.0,2301771
1362331.0,2301839
1362333.0,2301885
1362335.0,2301954
1362336.0,2302015
1362337.0,2302079
1362338.0,2302147
1362340.0,2302216
1362341.0,2302266
1362342.0,2302325
1362343.0,2302393
1362344.0,2302439
1362345.0,2302494
1362346.0,2302541
1362347.0,2302588
1362348.0,2302652
1362349.0,2302702
1362350.0,2302770
1362351.0,2302837
1362352.0,2302904
1362353.0,2299094
1362354.0,2302962
1362355.0,2303012
1362356.0,2303063
1362358.0,2303115
1362359.0,2303162
1362360.0,2303229
1362361.0,2303296
1362364.0,2303364
1362365.0,2303414
1362366.0,2303483
1362367.0,2303534
1362368.0,2303602
1362369.0,2303663
1362370.0,2303730
1362371.0,2303778
1362372.0,2303845
1362374.0,2303894
1362375.0,2303961
1362376.0,2304017
1362377.0,2304063
1362378.0,2304113
1362379.0,2304181
1362381.0,2304228
1362382.0,2304298
1362383.0,2304360
1362384.0,2304428
1362385.0,2304479
1362386.0,2304542
1362387.0,2304588
1362388.0,2304641
1362389.0,2304708
1362390.0,2304758
1362391.0,2304804
1362392.0,2304851
1362393.0,2304908
1362396.0,2304958
1362397.0,2305015
1362398.0,2305080
1362399.0,2305148
1362400.0,2305195
1362401.0,2305242
1362402.0,2305301
1362403.0,2305347
1362405.0,2305397
1362406.0,2305464
1362407.0,2305511
1362408.0,2305559
1362409.0,2305626
1362410.0,2305678
1362411.0,2305737
1362412.0,2305790
1362413.0,2305847
1362414.0,2305896
1362415.0,2305942
1362416.0,2306010
1362417.0,2306059
1362418.0,2306114
1362419.0,2306173
1362420.0,2306219
1362421.0,2306281
1362422.0,2306327
1362423.0,2306373
1362424.0,2306420
1362425.0,2306471
1362426.0,2306526
1362428.0,2306578
1362429.0,2306624
1362430.0,2306684
1362431.0,2306753
1362432.0,2306822
1362433.0,2306868
1362434.0,2306918
1362435.0,2306968
1362436.0,2307019
1362437.0,2307069
1362438.0,2307115
1362439.0,2307165
1362440.0,2307215
1362441.0,2307262
1362443.0,2307317
1362445.0,2307386
1362446.0,2307436
1362448.0,2307482
1362449.0,2307528
1362451.0,2307591
1362452.0,2307637
1362453.0,2307684
1362454.0,2307736
1362455.0,2307799
1362456.0,2307868
1362457.0,2307915
1362458.0,2307981
1362459.0,2308033
1362460.0,2308082
1362461.0,2308130
1362463.0,2308183
1362465.0,2308234
1362466.0,2308280
1362467.0,2308326
1362468.0,2308393
1362469.0,2308446
1362474.0,2308511
1362476.0,2308563
1362477.0,2308609
1362478.0,2308661
1362479.0,2308724
1362480.0,2308770
1362482.0,2308840
1362483.0,2308887
1362484.0,2308936
1362485.0,2308982
1362488.0,2309042
1362491.0,2309095
1362492.0,2309152
1362493.0,2309199
1362495.0,2309259
1362497.0,2309311
1362499.0,2309358
1362504.0,2309414
1362506.0,2309474
1362510.0,2309530
1362511.0,2309593
1362513.0,2309641
1362514.0,2309696
1362515.0,2309746
1362516.0,2309795
1362517.0,2309851
1362519.0,2309904
1362521.0,2309950
1362522.0,2310013
1362524.0,2310063
1362525.0,2310116
1362526.0,2310168
1362527.0,2310218
1362528.0,2310271
1362529.0,2310333
1362531.0,2310395
1362533.0,2310442
1362534.0,2310494
1362535.0,2310547
1362538.0,2310595
1362541.0,2310648
1362542.0,2310701
1362543.0,2310753
1362544.0,2310805
1362545.0,2310857
1362546.0,2310903
1362547.0,2310951
1362549.0,2310997
1362551.0,2311049
1362552.0,2311099
1362553.0,2311145
1362556.0,2311200
1362558.0,2311250
1362559.0,2311312
1362560.0,2311368
1362561.0,2311444
1362562.0,2311514
1362563.0,2311564
1362565.0,2311610
1362566.0,2311656
1362568.0,2311709
1362569.0,2311765
1362570.0,2311828
1362573.0,2311883
1362574.0,2311952
1362576.0,2312015
1362577.0,2312067
1362579.0,2312136
